FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
100715,15/06/2023,2023,6,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1227.0,1227.0
105695,15/06/2023,2023,6,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,21576.0,21576.0
100418,15/07/2023,2023,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,371031.0,371031.0
100715,15/07/2023,2023,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1254.0,1254.0
105695,15/07/2023,2023,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,21508.0,21508.0
100418,15/08/2023,2023,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,381601.0,381601.0
100715,15/08/2023,2023,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1270.0,1270.0
105695,15/08/2023,2023,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22205.0,22205.0
100418,15/09/2023,2023,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,388389.0,388389.0
100715,15/09/2023,2023,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1317.0,1317.0
105695,15/09/2023,2023,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22544.0,22544.0
100418,15/10/2023,2023,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,397233.0,397233.0
100715,15/10/2023,2023,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1334.0,1334.0
105695,15/10/2023,2023,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23078.0,23078.0
100418,15/11/2023,2023,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,405588.0,405588.0
100715,15/11/2023,2023,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1334.0,1334.0
105695,15/11/2023,2023,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23187.0,23187.0
100418,15/12/2023,2023,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,408902.0,408902.0
100715,15/12/2023,2023,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1324.0,1324.0
105695,15/12/2023,2023,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23162.0,23162.0
100418,15/01/2024,2024,1,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,413136.0,413136.0
100715,15/01/2024,2024,1,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1315.0,1315.0
105695,15/01/2024,2024,1,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22671.0,22671.0
100418,15/02/2024,2024,2,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,425940.0,425940.0
100715,15/02/2024,2024,2,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1367.0,1367.0
105695,15/02/2024,2024,2,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22726.0,22726.0
100418,15/03/2024,2024,3,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,436804.0,436804.0
100715,15/03/2024,2024,3,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1388.0,1388.0
105695,15/03/2024,2024,3,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22877.0,22877.0
100418,15/04/2024,2024,4,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,434761.0,434761.0
100715,15/04/2024,2024,4,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1398.0,1398.0
105695,15/04/2024,2024,4,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22516.0,22516.0
100418,15/05/2024,2024,5,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,435390.0,435390.0
100715,15/05/2024,2024,5,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1404.0,1404.0
105695,15/05/2024,2024,5,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22423.0,22423.0
100418,15/06/2024,2024,6,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,444764.0,444764.0
100715,15/06/2024,2024,6,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1505.0,1505.0
105695,15/06/2024,2024,6,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,22416.0,22416.0
100418,15/07/2024,2024,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,461709.0,461709.0
100715,15/07/2024,2024,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1481.0,1481.0
105695,15/07/2024,2024,7,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23184.0,23184.0
100418,15/08/2024,2024,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,480944.0,480944.0
100715,15/08/2024,2024,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1391.0,1391.0
105695,15/08/2024,2024,8,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23352.0,23352.0
100418,15/09/2024,2024,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,487560.0,487560.0
100715,15/09/2024,2024,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1446.0,1446.0
105695,15/09/2024,2024,9,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23557.0,23557.0
100418,15/10/2024,2024,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,501382.0,501382.0
100715,15/10/2024,2024,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1562.0,1562.0
105695,15/10/2024,2024,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,23993.0,23993.0
100418,15/11/2024,2024,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,515455.0,515455.0
100715,15/11/2024,2024,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1523.0,1523.0
105695,15/11/2024,2024,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,24308.0,24308.0
100418,15/12/2024,2024,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MEGA CABLE, S.A. DE C.V.",0.0,0.0,0.0,0.0,528047.0,528047.0
100715,15/12/2024,2024,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",0.0,0.0,0.0,0.0,1674.0,1674.0
105695,15/12/2024,2024,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",0.0,0.0,0.0,0.0,24601.0,24601.0
105875,15/10/2016,2016,10,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",78.0,0.0,0.0,0.0,,78.0
105875,15/11/2016,2016,11,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",287.0,0.0,0.0,0.0,,287.0
105875,15/12/2016,2016,12,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",7787.0,0.0,0.0,0.0,,7787.0
105875,15/01/2017,2017,1,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,835.0,835.0
105875,15/02/2017,2017,2,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,162.0,162.0
105875,15/03/2017,2017,3,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,446.0,446.0
105875,15/04/2017,2017,4,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,134.0,134.0
105875,15/05/2017,2017,5,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,198.0,198.0
105875,15/06/2017,2017,6,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,65.0,65.0
105875,15/07/2017,2017,7,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,25.0,25.0
105875,15/08/2017,2017,8,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,16.0,16.0
105875,15/09/2017,2017,9,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,12.0,12.0
105875,15/10/2017,2017,10,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,10.0,10.0
105875,15/11/2017,2017,11,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,8.0,8.0
105875,15/12/2017,2017,12,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",0.0,0.0,0.0,0.0,2.0,2.0
518205,15/01/2021,2021,1,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,101.0,101.0
518205,15/02/2021,2021,2,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,115.0,115.0
518205,15/03/2021,2021,3,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,127.0,127.0
518205,15/04/2021,2021,4,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,137.0,137.0
518205,15/05/2021,2021,5,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,140.0,140.0
518205,15/06/2021,2021,6,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,147.0,147.0
518205,15/07/2021,2021,7,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,149.0,149.0
518205,15/08/2021,2021,8,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,153.0,153.0
518205,15/09/2021,2021,9,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166.0,166.0
518205,15/10/2021,2021,10,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,171.0,171.0
518205,15/11/2021,2021,11,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,176.0,176.0
518205,15/12/2021,2021,12,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,182.0,182.0
518205,15/01/2022,2022,1,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,186.0,186.0
518205,15/02/2022,2022,2,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,195.0,195.0
518205,15/03/2022,2022,3,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,117.0,117.0
518205,15/04/2022,2022,4,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,124.0,124.0
518205,15/05/2022,2022,5,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,121.0,121.0
518205,15/06/2022,2022,6,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,126.0,126.0
518205,15/07/2022,2022,7,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,135.0,135.0
518205,15/08/2022,2022,8,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,148.0,148.0
518205,15/09/2022,2022,9,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164.0,164.0
518205,15/10/2022,2022,10,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,168.0,168.0
518205,15/11/2022,2022,11,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,134.0,134.0
518205,15/12/2022,2022,12,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,170.0,170.0
518205,15/01/2023,2023,1,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,234.0,234.0
518205,15/02/2023,2023,2,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,225.0,225.0
518205,15/03/2023,2023,3,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,139.0,139.0
518205,15/04/2023,2023,4,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,13.0,13.0
518205,15/05/2023,2023,5,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,17.0,17.0
518205,15/06/2023,2023,6,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,7.0,7.0
518205,15/07/2023,2023,7,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,496.0,496.0
518205,15/08/2023,2023,8,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,727.0,727.0
518205,15/09/2023,2023,9,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,1236.0,1236.0
518205,15/10/2023,2023,10,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,1272.0,1272.0
518205,15/11/2023,2023,11,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,1267.0,1267.0
518205,15/12/2023,2023,12,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,1827.0,1827.0
518205,15/01/2024,2024,1,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,171.0,171.0
518205,15/02/2024,2024,2,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,79.0,79.0
518205,15/03/2024,2024,3,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,167.0,167.0
518205,15/04/2024,2024,4,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,169.0,169.0
518205,15/05/2024,2024,5,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,7.0,7.0
518205,15/06/2024,2024,6,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,34.0,34.0
516992,15/09/2019,2019,9,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,49.0,49.0
516992,15/10/2019,2019,10,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/11/2019,2019,11,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/12/2019,2019,12,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/01/2020,2020,1,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/02/2020,2020,2,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/03/2020,2020,3,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/04/2020,2020,4,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,47.0,47.0
516992,15/05/2020,2020,5,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/06/2020,2020,6,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/07/2020,2020,7,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/08/2020,2020,8,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/09/2020,2020,9,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/10/2020,2020,10,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/11/2020,2020,11,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/12/2020,2020,12,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,43.0,43.0
516992,15/01/2021,2021,1,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,166.0,166.0
516992,15/02/2021,2021,2,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,159.0,159.0
516992,15/03/2021,2021,3,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,131.0,131.0
516992,15/04/2021,2021,4,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,248.0,248.0
516992,15/05/2021,2021,5,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,281.0,281.0
516992,15/06/2021,2021,6,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,240.0,240.0
516992,15/07/2021,2021,7,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,138.0,138.0
516992,15/08/2021,2021,8,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,118.0,118.0
516992,15/09/2021,2021,9,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,95.0,95.0
516992,15/10/2021,2021,10,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,118.0,118.0
516992,15/11/2021,2021,11,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,97.0,97.0
516992,15/12/2021,2021,12,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,258.0,258.0
516992,15/01/2022,2022,1,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,320.0,320.0
516992,15/02/2022,2022,2,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,318.0,318.0
516992,15/03/2022,2022,3,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,300.0,300.0
516992,15/04/2022,2022,4,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,295.0,295.0
516992,15/05/2022,2022,5,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,296.0,296.0
516992,15/06/2022,2022,6,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,290.0,290.0
516992,15/07/2022,2022,7,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,390.0,390.0
516992,15/08/2022,2022,8,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,489.0,489.0
516992,15/09/2022,2022,9,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,450.0,450.0
516992,15/10/2022,2022,10,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,468.0,468.0
516992,15/11/2022,2022,11,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,464.0,464.0
516992,15/12/2022,2022,12,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,464.0,464.0
516992,15/01/2023,2023,1,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,453.0,453.0
516992,15/02/2023,2023,2,C737,MIIO,C0737,MIIO,"KING DAVID MOBILE, S.A.P.I. DE C.V.",0.0,0.0,0.0,0.0,445.0,445.0
